Text,Timestamp,User,Platform,Retweets,Likes,Country,Year,Month,Day_of_Week,Clean_Text,Vader_Score,Sentiment,temp_list
"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization. ",2016-11-22 13:00:00, AngkorWatAdventurer ,Instagram,20,40,Cambodia,2016,November,Tuesday,explor ancient ruin angkor wat stone whisper stori khmer civil,-0.5859,negative,"['explor', 'ancient', 'ruin', 'angkor', 'wat', 'stone', 'whisper', 'stori', 'khmer', 'civil']"
"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks. ",2019-01-10 14:45:00, AlpsSkiAdventurer ,Twitter,22,45,Switzerland,2019,January,Thursday,ski slope swiss alp turn danc majesti snowcap peak,0.0,neutral,"['ski', 'slope', 'swiss', 'alp', 'turn', 'danc', 'majesti', 'snowcap', 'peak']"
"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves. ",2023-02-28 16:20:00, KyotoBambooSeeker ,Facebook,25,50,Japan,2023,February,Tuesday,tranquil kyoto bamboo forest whisper ancient zen wisdom echo grove,0.5574,positive,"['tranquil', 'kyoto', 'bamboo', 'forest', 'whisper', 'ancient', 'zen', 'wisdom', 'echo', 'grove']"
"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur. ",2018-05-28 18:30:00, NorwayFjordExplorer ,Instagram,22,45,Norway,2018,May,Monday,cruis fjord norway ici landscap breathtak masterpiec natur grandeur,0.5267,positive,"['cruis', 'fjord', 'norway', 'ici', 'landscap', 'breathtak', 'masterpiec', 'natur', 'grandeur']"
"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion. ",2022-09-15 20:00:00, AdeleConcertGoer ,Instagram,40,80,USA,2022,September,Thursday,front row adel concert note someon like reson soulstir emot,0.3612,positive,"['front', 'row', 'adel', 'concert', 'note', 'someon', 'like', 'reson', 'soulstir', 'emot']"
"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move. ",2019-07-28 21:30:00, BeyonceDancer ,Twitter,35,70,USA,2019,July,Sunday,danc star beyonc live show feel power singl ladi everi move,0.0,neutral,"['danc', 'star', 'beyonc', 'live', 'show', 'feel', 'power', 'singl', 'ladi', 'everi', 'move']"
"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale. ",2021-05-10 19:45:00, SwiftieDreamer ,Facebook,30,60,USA,2021,May,Monday,crowd taylor swift concert lyric love stori creat enchant fairi tale,0.7184,positive,"['crowd', 'taylor', 'swift', 'concert', 'lyric', 'love', 'stori', 'creat', 'enchant', 'fairi', 'tale']"
"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit. ",2018-12-02 22:15:00, QueenTributeFan ,Instagram,22,45,UK,2018,December,Sunday,rock guitar solo queen tribut concert journey back time freddi spirit,0.1779,positive,"['rock', 'guitar', 'solo', 'queen', 'tribut', 'concert', 'journey', 'back', 'time', 'freddi', 'spirit']"
"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments. ",2020-08-18 19:00:00, SheeranMelodyLover ,Twitter,18,35,UK,2020,August,Tuesday,sway ed sheeran acoust melodi seren even fill perfect moment,0.5719,positive,"['sway', 'ed', 'sheeran', 'acoust', 'melodi', 'seren', 'even', 'fill', 'perfect', 'moment']"
"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy. ",2017-03-28 20:30:00, MarsJoyExplorer ,Facebook,28,55,USA,2017,March,Tuesday,immers pulsat beat bruno mar concert uptown funk becom citi joy,0.5859,positive,"['immers', 'pulsat', 'beat', 'bruno', 'mar', 'concert', 'uptown', 'funk', 'becom', 'citi', 'joy']"
"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop. ",2022-01-15 21:15:00, MJTributeDancer ,Instagram,25,50,USA,2022,January,Saturday,michael jackson tribut show moonwalk hit celebr king pop,0.0,neutral,"['michael', 'jackson', 'tribut', 'show', 'moonwalk', 'hit', 'celebr', 'king', 'pop']"
"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'. ",2019-06-10 18:45:00, SinatraCharmListener ,Twitter,22,45,USA,2019,June,Monday,swing rhythm frank sinatra tribut feel timeless charm fli moon,0.4019,positive,"['swing', 'rhythm', 'frank', 'sinatra', 'tribut', 'feel', 'timeless', 'charm', 'fli', 'moon']"
"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy. ",2023-03-20 22:30:00, MetallicaMoshWarrior ,Facebook,35,70,USA,2023,March,Monday,mosh pit metallica concert thunder chord creat symphoni headbang ecstasi,0.0,neutral,"['mosh', 'pit', 'metallica', 'concert', 'thunder', 'chord', 'creat', 'symphoni', 'headbang', 'ecstasi']"
"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night. ",2016-11-28 19:00:00, ColdplayHopeSeeker ,Instagram,30,60,UK,2016,November,Monday,experienc magic coldplay concert fix becom beacon hope night,0.4404,positive,"['experienc', 'magic', 'coldplay', 'concert', 'fix', 'becom', 'beacon', 'hope', 'night']"
"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm. ",2018-08-05 20:00:00, BieberDanceEnthusiast ,Instagram,40,80,Canada,2018,August,Sunday,justin bieber concert infecti beat babi creat danc floor unbridl enthusiasm,0.4404,positive,"['justin', 'bieber', 'concert', 'infecti', 'beat', 'babi', 'creat', 'danc', 'floor', 'unbridl', 'enthusiasm']"
"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry. ",2021-04-15 21:30:00, GagaArtisticChameleon ,Twitter,35,70,USA,2021,April,Thursday,spotlight ladi gaga show costum chang metamorphosi creativ artistri,0.0,neutral,"['spotlight', 'ladi', 'gaga', 'show', 'costum', 'chang', 'metamorphosi', 'creativ', 'artistri']"
"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'. ",2019-11-28 19:45:00, AdeleMelodyTearjerker ,Facebook,30,60,UK,2019,November,Thursday,immers soul melodi adel tear flow freeli move emot hello,0.0,neutral,"['immers', 'soul', 'melodi', 'adel', 'tear', 'flow', 'freeli', 'move', 'emot', 'hello']"
"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky. ",2020-06-22 22:00:00, KatyPerryColorExplosion ,Instagram,22,45,USA,2020,June,Monday,drench confetti kati perri concert kaleidoscop color ignit night sky,0.0,neutral,"['drench', 'confetti', 'kati', 'perri', 'concert', 'kaleidoscop', 'color', 'ignit', 'night', 'sky']"
"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride. ",2017-09-10 20:15:00, JayZEmpireListener ,Twitter,18,35,USA,2017,September,Sunday,audienc jayz perform lyric empir state mind becom anthem pride,0.34,positive,"['audienc', 'jayz', 'perform', 'lyric', 'empir', 'state', 'mind', 'becom', 'anthem', 'pride']"
"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ",2022-02-28 21:15:00, ShakiraHipsDancer ,Facebook,28,55,Colombia,2022,February,Monday,danc shakira rhythmic beat hip sway hypnot charm hip dont lie,0.4019,positive,"['danc', 'shakira', 'rhythmic', 'beat', 'hip', 'sway', 'hypnot', 'charm', 'hip', 'dont', 'lie']"
"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection. ",2016-05-15 19:30:00, U2ConnectionSeeker ,Instagram,25,50,Ireland,2016,May,Sunday,concert anthem chord without creat timeless moment connect,0.0,neutral,"['concert', 'anthem', 'chord', 'without', 'creat', 'timeless', 'moment', 'connect']"
"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night. ",2018-12-10 22:30:00, GunsNRosesRiffRockstar ,Twitter,22,45,USA,2018,December,Monday,rock gun n rose show icon riff sweet child mine echo night,0.1531,positive,"['rock', 'gun', 'n', 'rose', 'show', 'icon', 'riff', 'sweet', 'child', 'mine', 'echo', 'night']"
"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony. ",2023-01-22 20:00:00, ArianaEuphoriaChaser ,Facebook,35,70,USA,2023,January,Sunday,crowd ariana grand concert high note creat euphor symphoni,0.4588,positive,"['crowd', 'ariana', 'grand', 'concert', 'high', 'note', 'creat', 'euphor', 'symphoni']"
"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul. ",2020-03-05 18:45:00, MarleyReggaeTraveler ,Instagram,30,60,Jamaica,2020,March,Thursday,sway regga vibe bob marley tribut concert chord journey jamaica soul,0.0,neutral,"['sway', 'regga', 'vibe', 'bob', 'marley', 'tribut', 'concert', 'chord', 'journey', 'jamaica', 'soul']"
"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere. ",2018-10-12 20:00:00, MovieEnthusiastPremiereAttendee ,Twitter,40,80,USA,2018,October,Friday,captiv spellbind plot twist audienc applaud experienc rollercoast emot movi premier,0.4588,positive,"['captiv', 'spellbind', 'plot', 'twist', 'audienc', 'applaud', 'experienc', 'rollercoast', 'emot', 'movi', 'premier']"
"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films. ",2019-06-25 22:15:00, FilmLoverNostalgiaSeeker ,Instagram,35,70,UK,2019,June,Tuesday,credit roll profound sens nostalgia wash reminisc cherish moment classic film,0.6369,positive,"['credit', 'roll', 'profound', 'sens', 'nostalgia', 'wash', 'reminisc', 'cherish', 'moment', 'classic', 'film']"
"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy. ",2020-07-08 19:30:00, WebSeriesViewerCharacterConnection ,Facebook,30,60,Canada,2020,July,Wednesday,stream latest web seri viewer engross charact journey feel sens connect empathi,0.0,neutral,"['stream', 'latest', 'web', 'seri', 'viewer', 'engross', 'charact', 'journey', 'feel', 'sens', 'connect', 'empathi']"
"At the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment. ",2017-09-18 21:45:00, IndieFilmmakerFestivalSuccess ,Twitter,22,45,Australia,2017,September,Monday,film festiv indi filmmak creation receiv stand ovat evok pride sens accomplish,0.743,positive,"['film', 'festiv', 'indi', 'filmmak', 'creation', 'receiv', 'stand', 'ovat', 'evok', 'pride', 'sens', 'accomplish']"
"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow. ",2021-01-15 18:00:00, DramaEnthusiastHeartwarmingMoments ,Instagram,28,55,India,2021,January,Friday,watch heartwarm famili drama tear flow freeli charact overcom challeng leav viewer warm glow,0.2263,positive,"['watch', 'heartwarm', 'famili', 'drama', 'tear', 'flow', 'freeli', 'charact', 'overcom', 'challeng', 'leav', 'viewer', 'warm', 'glow']"
"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance. ",2016-02-28 20:30:00, AwardWinningActorOscarsRecipient ,Facebook,18,35,USA,2016,February,Sunday,oscar actor gracious accept award radiat joy gratitud recognit outstand perform,0.926,positive,"['oscar', 'actor', 'gracious', 'accept', 'award', 'radiat', 'joy', 'gratitud', 'recognit', 'outstand', 'perform']"
"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity. ",2022-04-20 17:30:00, DocumentaryEnthusiastHiddenGemFinder ,Twitter,22,45,France,2022,April,Wednesday,discov hidden gem world documentari viewer enlighten inspir feel renew sens curios,0.5106,positive,"['discov', 'hidden', 'gem', 'world', 'documentari', 'viewer', 'enlighten', 'inspir', 'feel', 'renew', 'sens', 'curios']"
"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline. ",2019-11-05 21:15:00, FilmBuffContemplativeViewer ,Instagram,28,55,Germany,2019,November,Tuesday,movi credit roll viewer experi mix awe contempl ponder deeper mean woven storylin,0.3818,positive,"['movi', 'credit', 'roll', 'viewer', 'experi', 'mix', 'awe', 'contempl', 'ponder', 'deeper', 'mean', 'woven', 'storylin']"
"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline. ",2015-07-12 22:00:00, CrimeSeriesEnthusiastThrillSeeker ,Facebook,35,70,Japan,2015,July,Sunday,bingewatch thrill crime seri suspens keep viewer edg seat creat rush adrenalin,-0.25,negative,"['bingewatch', 'thrill', 'crime', 'seri', 'suspens', 'keep', 'viewer', 'edg', 'seat', 'creat', 'rush', 'adrenalin']"
"As the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending. ",2020-09-10 19:45:00, FilmCriticSatisfactionSeeker ,Twitter,22,45,Brazil,2020,September,Thursday,close scene unfold sens satisfact wash complet cinemat journey profound fulfil end,0.0,neutral,"['close', 'scene', 'unfold', 'sens', 'satisfact', 'wash', 'complet', 'cinemat', 'journey', 'profound', 'fulfil', 'end']"
"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team. ",2018-07-15 21:30:00, FootballFanWorldCupCelebration ,Instagram,40,80,Brazil,2018,July,Sunday,celebr histor victori world cup nation erupt joy unit triumph footbal team,0.7845,positive,"['celebr', 'histor', 'victori', 'world', 'cup', 'nation', 'erupt', 'joy', 'unit', 'triumph', 'footbal', 'team']"
"At the Olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement. ",2020-08-08 19:45:00, OlympicsEnthusiastGoldMedalWinner ,Twitter,35,70,USA,2020,August,Saturday,olymp athlet persever shine earn gold medal inspir gener remark achiev,0.4767,positive,"['olymp', 'athlet', 'persever', 'shine', 'earn', 'gold', 'medal', 'inspir', 'gener', 'remark', 'achiev']"
"In the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions. ",2019-06-25 22:15:00, CricketFanChampionshipThrills ,Facebook,30,60,India,2019,June,Tuesday,cricket championship nailbit finish leav fan edg seat experienc rollercoast emot,0.6369,positive,"['cricket', 'championship', 'nailbit', 'finish', 'leav', 'fan', 'edg', 'seat', 'experienc', 'rollercoast', 'emot']"
"Witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners. ",2021-11-07 17:30:00, MarathonSpectatorRecordBreaking ,Instagram,22,45,Kenya,2021,November,Sunday,wit recordbreak marathon spectat fill awe admir endur dedic runner,0.0,neutral,"['wit', 'recordbreak', 'marathon', 'spectat', 'fill', 'awe', 'admir', 'endur', 'dedic', 'runner']"
"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage. ",2017-09-10 20:15:00, TennisEnthusiastGrandSlamDrama ,Twitter,28,55,UK,2017,September,Sunday,tenni grand slam fierc rivalri unfold captiv fan display skill sportsmanship world stage,0.4019,positive,"['tenni', 'grand', 'slam', 'fierc', 'rivalri', 'unfold', 'captiv', 'fan', 'display', 'skill', 'sportsmanship', 'world', 'stage']"
"Cheering for the underdog in the basketball finals, the crowd erupts in applause as the team defies odds to claim the championship title. ",2022-06-20 21:00:00, BasketballFanUnderdogTriumph ,Facebook,18,35,USA,2022,June,Monday,cheer underdog basketbal final crowd erupt applaus team defi odd claim championship titl,0.5994,positive,"['cheer', 'underdog', 'basketbal', 'final', 'crowd', 'erupt', 'applaus', 'team', 'defi', 'odd', 'claim', 'championship', 'titl']"
"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill. ",2016-04-10 18:30:00, GolfEnthusiastPrecisionVictory ,Instagram,22,45,Scotland,2016,April,Sunday,golf tournament golfer precis focu lead stun victori leav spectat awe except skill,0.0,neutral,"['golf', 'tournament', 'golfer', 'precis', 'focu', 'lead', 'stun', 'victori', 'leav', 'spectat', 'awe', 'except', 'skill']"
"Experiencing the thrill of a high-speed Formula 1 race, fans are on the edge of their seats as drivers compete for the championship. ",2019-11-24 19:45:00, F1FanHighSpeedRaceExcitement ,Twitter,28,55,Germany,2019,November,Sunday,experienc thrill highspe formula race fan edg seat driver compet championship,0.7717,positive,"['experienc', 'thrill', 'highspe', 'formula', 'race', 'fan', 'edg', 'seat', 'driver', 'compet', 'championship']"
